,STOCK_000,STOCK_001,STOCK_002,STOCK_003,STOCK_004,STOCK_005,STOCK_006,STOCK_007,STOCK_008,STOCK_009,STOCK_010,STOCK_011,STOCK_012,STOCK_013,STOCK_014,STOCK_015,STOCK_016,STOCK_017,STOCK_018,STOCK_019,STOCK_020,STOCK_021,STOCK_022,STOCK_023,STOCK_024,STOCK_025,STOCK_026,STOCK_027,STOCK_028,STOCK_029,STOCK_030,STOCK_031,STOCK_032,STOCK_033,STOCK_034,STOCK_035,STOCK_036,STOCK_037,STOCK_038,STOCK_039,STOCK_040,STOCK_041,STOCK_042,STOCK_043,STOCK_044,STOCK_045,STOCK_046,STOCK_047,STOCK_048,STOCK_049,STOCK_050,STOCK_051,STOCK_052,STOCK_053,STOCK_054,STOCK_055,STOCK_056,STOCK_057,STOCK_058,STOCK_059,STOCK_060,STOCK_061,STOCK_062,STOCK_063,STOCK_064,STOCK_065,STOCK_066,STOCK_067,STOCK_068,STOCK_069,STOCK_070,STOCK_071,STOCK_072,STOCK_073,STOCK_074,STOCK_075,STOCK_076,STOCK_077,STOCK_078,STOCK_079,STOCK_080,STOCK_081,STOCK_082,STOCK_083,STOCK_084,STOCK_085,STOCK_086,STOCK_087,STOCK_088,STOCK_089,STOCK_090,STOCK_091,STOCK_092,STOCK_093,STOCK_094,STOCK_095,STOCK_096,STOCK_097,STOCK_098,STOCK_099
STOCK_062,0.08359668514409933,0.07939048006980055,0.036584140236793565,0.009747298635753422,0.0683362816115859,0.22436513639404798,0.2055780629867931,0.013483429095160523,0.03505991305212613,-0.11902030793672919,-0.09871155403043577,-0.0708512551209944,-0.020026667031882193,0.03978178854835156,-0.07646227731722254,-0.03656144645074535,0.0233515677731111,0.0623241490159602,0.13799034836325233,0.03644742752857965,-0.11021032924141237,-0.18851899863604843,-0.023090867615203285,-0.03457369409735188,-0.017822474911073655,-0.05646373851253685,0.18613400605262617,0.0016683781143356413,-0.014647321048547685,-0.26906960555579623,0.2669755215127753,-0.14992557832608355,-0.08285153307539139,-0.004878828195694701,-0.008712569333303718,-0.1826521295710119,0.24458060380100913,0.16030657504912624,0.08333253588048645,-0.2570630733218829,0.0506900172681394,0.08488417841267473,0.11229072080844509,0.05734965455811974,0.11613779582080394,-0.011906144923032557,-0.011964185615319133,-0.05004255290562388,-0.07309001780599797,-0.13573765032222074,-0.21907257425850035,0.030596951897750618,0.0004990022010117752,-0.12397295496542106,-0.263604553300779,0.061178346642394216,0.164036093842804,-0.11228933545148485,0.1439751361444527,-0.17511800944490244,-0.04831646537786414,0.03327451176075272,1.0,-0.16933798337052988,-0.06914494495800215,-0.011686728909264149,-0.0591776926391599,0.09498356545379909,-0.2499775226433026,-0.20311347513369812,-0.09192059483725418,0.20236110048277914,-0.06408224726739677,-0.12899375823237538,0.05019706011765052,0.08142096084580332,0.15768734588822728,-0.28166984135569856,-0.2102541125508327,0.038366145269666786,-0.08294142889933252,-0.06727724616152302,-0.060417408558029316,-0.10352964672634846,-0.1865759020023635,0.21561484259054406,-0.10961572329549914,0.049579468124543155,0.002088582048603287,-0.18310668248457476,0.03893211397063916,-0.1347361936630003,-0.055057090938291434,-0.14935351705894245,-0.23650504672474004,-0.010093006965995872,0.11276330365507105,0.15296220847211406,-0.12304620107108691,-0.0916609488209714
STOCK_063,-0.39100251805167113,-0.021033657631134232,-0.023048838931965018,-0.13232516197437022,-0.07075115799398615,0.1050167161135426,-0.02836272906038475,0.02647441427272687,0.04613351385379853,0.15792221566388903,0.5699819823050455,-0.005578225840145003,-0.174012812893618,0.25817697685460317,0.17107294720130709,0.08556222782179518,0.29748996478279804,-0.12445670608695614,-0.17224537763978912,-0.21425419406971055,-0.22771289959322763,-0.01354510089004779,-0.10312654102821985,-0.20259091041851332,-0.13722478509970593,-0.06945275412086327,-0.0911873248571456,-0.11168200568601776,-0.044673180106040225,-0.20362947800644693,-0.18287358235960244,0.10989668478561976,0.500519051132919,0.09181917371448128,-0.019778979760817685,0.12601156834121602,0.013377951179393754,-0.22169156407764717,-0.0996182845859309,0.15259232991105195,-0.25507609470361114,-0.0987175927067895,0.07165385624713255,-0.13533225113363045,-0.24921447028807744,0.0071681111953060825,-0.10202083741514785,-0.17904249304490696,-0.18839728402350248,0.02153583665632851,0.22044214237510792,-0.13943011199370844,0.1175734878664653,0.21771124270961242,-0.010045045730205508,0.018983177382716668,-0.10197670182519666,0.23137688694251662,-0.10271530798196772,0.39341614493245,0.3452009729806072,0.034035805284340394,-0.16933798337052988,1.0,0.052554562586960424,0.02558462190441527,-0.07787336102503979,0.1718516041130718,0.0036352287470250953,0.1085370768288132,0.17968935744615067,-0.15125598156742182,0.09622050218830715,-0.3303446917935132,0.1304097662957614,-0.07975056103568526,-0.1651060954611391,0.3007711506299769,0.22631056281564002,0.29261486344124676,0.22966777217196874,0.07178338981182351,-0.1353209302754389,0.42160747530153797,-0.1728520951781343,-0.08417014998651097,0.010943400838917127,0.23400984974055078,0.1668888291391764,-0.03890444035761092,-0.07188506751261317,0.06675404333094173,0.11101219648958432,-0.07271902211046839,0.12122209577822576,0.002006522486764186,-0.01045416705217036,-0.34431488790063686,-0.1391708780625959,0.2728375320955027
STOCK_064,-0.22448287328834987,-0.10230514272475237,0.08204987769850965,0.03614362138376122,-0.06824759535596191,0.13053487947195633,0.031093133344291403,0.043593909548019456,-0.18998669317160308,0.1726797059578793,0.3147105123917631,-0.04113516140254419,-0.052000753422494495,-0.2335720526357663,0.18078070886158754,-0.05406342703055852,0.0611428522217421,-0.2876689959232951,0.217144451710367,0.11922780441308349,-0.24075421982305467,0.33461337276544145,0.06829681641809428,-0.24535977309767076,0.1134299978686494,0.09546592329086494,-0.17060746540980762,-0.34434171954714676,-0.16549739412249692,-0.20311672658772376,0.2230532199246595,0.192068315794376,0.12103128284090606,0.25587144143609475,-0.04932424109825761,0.33284216716896525,0.21902530766429376,-0.02111241451539681,0.05721173940621281,0.5174821033179139,0.27367568525799213,-0.21923192367358554,-0.0546670797064731,-0.12101827685797205,-0.003956271686561196,0.1873815513176805,0.13945068494540788,-0.10366508204226861,-0.34408542030895406,-0.2920450346335879,0.123941852922255,0.166277516511948,0.05885674119799622,-0.12442830388265727,-0.09011157316557827,-0.17871887873546852,-0.35010175947750144,-0.15337762236952576,0.017721220501102357,0.27168225385606903,0.3355959189619435,-0.06397269718988122,-0.06914494495800215,0.052554562586960424,1.0,-0.034193421828406186,0.2513917870361462,0.3077293293640726,-0.3481057500194817,0.011847898238395793,0.11336538152933914,-0.12512493516861836,0.058877073176886084,-0.04507518731352803,-0.34988741608878116,0.20645877880784783,0.0024939574046279377,0.25985720821366176,0.20098420139214665,0.25093145264482863,0.1057254262299326,-0.12202877783699209,0.2796111028282464,0.05172491452371593,0.06545265301660583,-0.2650341529499157,-0.1780359009704957,0.2028994079989068,-0.15340873301807822,-0.00019469880516817154,0.010597395819346099,0.13019912232274278,-0.06123953758048355,-0.161110783230195,0.3111386919642303,0.2707186990394355,-0.004777344399542931,-0.16367405256544856,0.17397470862485137,-0.24364357389975402
STOCK_065,0.23582141672437198,-0.07165731825689653,0.08867274862011236,-0.2237893437365118,0.2022233371467125,-0.11766353234953546,-0.016636787624631687,-0.1456659099199485,0.11101180045176814,0.17544464152890765,-0.17815669937064374,0.24561035891575914,-0.05205416872107882,-0.23116220187704314,0.2602656649588404,0.19927268327432218,-0.24770910906779905,-0.18058834860824058,-0.12584060839821362,-0.03442498260044041,0.07311418773125977,-0.1260059159630586,-0.12421490180135714,-0.06223074365499444,-0.33267087732489725,0.23578217220155118,0.037677317091138134,-0.07902432799541474,-0.051021082242978626,0.14309815917817195,-0.10067036563466548,-0.07944223035667476,-0.007090801124451301,-0.16327664252489335,-0.05083016712281449,0.14208093866611096,-0.1507939896597172,-0.20077679901507633,0.0021733370908010104,0.03573842720476683,-0.23927553194162018,0.0949404551714852,-0.1339295795866028,0.08869946801723617,-0.3609293446803412,0.1518066979474757,-0.34614043100499886,0.07585190782299117,0.03063698217175494,-0.029093558122781464,-0.0983601836956901,0.08103335615267328,0.032047370229428274,0.11785946401516322,0.008440353478033104,-0.15072544227351037,0.20853476871703505,0.17998960696065427,0.11431023964783937,0.04108806339955099,-0.10347767980383522,-0.2026565616673789,-0.011686728909264149,0.02558462190441527,-0.034193421828406186,1.0,-0.00595838091685117,-0.03249074212197864,0.13836713310272467,0.010099233114339431,0.11266678662634161,0.2861857987984206,0.1654620071841019,0.06247295176997977,0.028339076938034252,0.04773206422981248,-0.04295573861245131,0.11160623436372989,-0.14779720109289843,0.021261468340088165,-0.04276801906686243,-0.09480890977364809,-0.13228424652086934,-0.3808177047130165,0.14866995356795626,0.13324762115021233,0.11943647465034588,-0.17905229691649444,-0.11722466826496596,0.1661065761677743,-0.23266376870188296,0.05919404633001849,0.08771045536703956,0.32636012927703817,-0.025469800896636984,0.13951572338763585,0.008586616900665794,-0.27972626879744966,0.29154544949240735,0.31873187713183054
STOCK_066,-0.1943493812235607,-0.041071063550682504,0.14423778496143988,0.24025086504882429,0.02216348244005941,0.016815241827822444,-0.22914881497003087,0.04006989681542855,-0.01500203487841377,0.13387190835708365,0.2994185118447566,-0.07164201593505855,-0.12150592708616659,0.029670379799935167,-0.2521501767527357,0.05323933874855516,0.06947230802066175,0.08211853527874292,0.28785194825399674,-0.18754698476467774,-0.03292466731236286,0.386657884184107,0.4191842465492889,-0.1580573215838452,0.09639051419778627,0.22746276083033506,0.005135723009945093,-0.3935293092532331,-0.24926776117661573,-0.0771008373083327,0.31200167823377584,0.3831241163627212,0.4266268305538694,0.14086028451386687,-0.20600017243612675,0.3610930570763784,-0.3397242934390995,-0.36779549466382633,-0.4206022151125581,0.38536493301368413,0.6281621917050523,0.03591409385094783,-0.5515890815410893,-0.2152847057330719,0.2647681220673203,0.03614009330492752,0.014043118702338195,-0.055078351902333136,-0.25685804914858623,-0.3444802962715822,-0.029428289520992475,0.19455017797196286,-0.11390646261461233,-0.1702414283665275,0.2135973944786678,0.20514376043729426,-0.41653527760449977,-0.2581335621760166,0.3425072401987434,-0.029933769837858032,0.24230100341725766,0.13275732934689824,-0.0591776926391599,-0.07787336102503979,0.2513917870361462,-0.00595838091685117,1.0,0.008381197465277948,0.032192780288695294,0.1383376299533869,0.06898850077309096,-0.30625521882270396,-0.06938214782517672,0.3121099942859448,-0.08724420992002198,0.2995742676313696,-0.04524198502853206,0.2967224923845812,0.13181926766034577,0.3705466203586067,-0.1986340699216887,-0.06406138884321282,0.2067343941682537,0.25002427114819287,0.08658006228649741,0.09467121970910942,0.08713431380025378,-0.03555229612470493,-0.11048189378765208,0.08199291078768019,-0.37444769725884663,0.23279884147951735,-0.26064881045594734,-0.03808100628898418,0.13357100320307938,0.20010489502545584,-0.2201816732758192,0.2485497832382244,0.3570378816952298,0.035245336641296
STOCK_067,-0.10202223767023871,-0.19415844908303753,0.21468584551696243,0.1846116090579212,0.14535406891999522,0.5815978366452567,0.14626994263770407,-0.06908268486378534,-0.047353748528003434,0.20428556902336895,0.1505505282067682,0.04685894269464202,-0.08264266819914544,-0.1527518567496447,0.14562698734147433,0.05273101392303129,0.1596653949935341,-0.14547579809534605,-0.04449787533147211,0.17835987183115617,-0.4332181122644485,0.0745407647672577,0.07629023529792374,-0.10662660120754036,-0.02643244802370484,-0.022018296063132083,0.1631780362547293,-0.3019498723302036,-0.14914322147468462,-0.3427414130519175,0.2695171800363971,0.0051166210758488186,0.23471877108119596,0.09509178687588028,-0.0481816400647494,0.21343356550151008,0.30638818499230647,0.009534908798590504,-0.021737085279613117,0.2385787187214046,-0.13358413948303258,-0.1897999077085325,-0.03400252213015198,0.0777335724828921,-0.07729951930406549,0.12795606257683656,0.10155248989793846,-0.05541441002576015,-0.40945056385342077,-0.4033956344574848,0.12218341693014304,-0.057808844705248406,0.2548119419000056,-0.10568058628430947,-0.15005116391632548,-0.14283228262955805,-0.13797551861339663,-0.2992250115168483,0.20444950549401586,0.09248747986416941,0.18052088599754026,-0.1547627415185116,0.09498356545379909,0.1718516041130718,0.3077293293640726,-0.03249074212197864,0.008381197465277948,1.0,-0.3615068059269328,-0.27302849341956487,0.20995683216576333,0.1376505747204961,-0.1635834571435956,-0.23585630524606957,-0.0835359116787091,0.2494347610883565,0.059028921405245766,0.024427326728140998,0.13098847388670742,0.3041898345398986,0.07767519992693912,-0.10477157945572074,0.12413450814030176,0.021229475221587666,-0.32929608880458133,-0.3255263166935939,-0.2380860415825935,0.2936238599118022,0.07075808202384247,-0.24693219514293896,-0.14012980849494794,0.09198251378163762,-0.12107978645814677,-0.1987248768843845,0.17522615728588373,0.4349721143974097,0.0251533730905116,-0.19749091351749848,-0.1292030846488072,-0.3007959962584348
STOCK_068,0.13115952560642136,-0.15116936780791632,-0.03293764091898856,-0.009830929921352437,0.15280812357177628,-0.5412327431896469,-0.5998125059259235,-0.14518650744385678,0.4205489420108068,-0.06465822868636592,-0.1395853677745341,0.0903594387490164,0.04634600831093174,0.26140225039374604,-0.04717698108943933,0.293300051393414,-0.013199205063957114,0.22944571292699384,-0.37310619384552063,0.04994059920409201,0.47522029754409306,-0.20108485814863675,0.2203882401833748,0.2797109142126694,-0.25521691466196905,0.1867123530392575,-0.16552532499512385,0.16111989459137296,0.018143550235343503,0.5687966006328857,-0.5042331277374018,-0.17942319557212283,-0.021180499063476084,-0.20103391611152036,-0.15916064087622198,-0.07884586013667315,-0.4446417451182596,-0.3004703578727698,-0.2338762525769428,-0.09973116076862519,-0.2767428494004464,0.10151774574467683,-0.4256870821091809,-0.18156028516937608,-0.002642501252883698,-0.18585794344508116,-0.22709794617700219,0.22713966243880382,0.2720303687729501,0.2546816839572851,0.09586479355076101,0.07756032246332738,-0.000553325969431463,0.34786266322671383,0.480297513066625,-0.009434162190430357,0.021500816111392002,0.10641502498001407,-0.12327020214614415,0.01091777649551082,-0.2793986866882927,-0.19718072448180518,-0.2499775226433026,0.0036352287470250953,-0.3481057500194817,0.13836713310272467,0.032192780288695294,-0.3615068059269328,1.0,0.30035035171550467,0.051807764509652736,-0.174761828522845,-0.02933427935705176,0.3781098512207123,0.3438472346696367,-0.1287906520863198,-0.25060867357716005,0.05434285343092767,0.19606948573501984,-0.25564369700225203,-0.13226889221737764,0.18812172145871853,-0.24005690102846378,0.03293152771117833,0.32047067411089936,-0.1106368124635018,0.3248614549636954,-0.3564734199262917,-0.01887095967151422,0.08914606119129602,-0.01231669728430602,0.05035041066323056,0.12862466619730187,0.4024764581486421,0.042358533352640636,-0.2479913042861579,0.03847108385638096,0.11730410850000614,0.19484264271672969,0.29962140489479155
STOCK_069,0.004772701320471624,-0.010370795220485035,-0.11154215840143315,-0.08591198376997913,-0.16839268931683982,-0.40223423523239815,-0.40278580280539655,0.0008990750805134593,-0.008146349144872321,-0.11551333249039711,0.1541942852701126,-0.009700084445332453,0.12317339328174051,0.09096440019066716,-0.0022614472238726892,-0.10616066621215742,0.1594479136732249,0.13848068016332704,-0.1344528487230579,-0.02545773273498545,0.09679997459854815,0.16382059221403739,0.13125678282002828,-0.04370341052763333,0.03536111598281379,0.07754486934945179,-0.18894875390068697,0.02045287681601389,-0.08460109376010899,0.17983301818925032,-0.22696268299677896,0.10767067191161468,0.0816632089604585,0.052676031225716916,0.00521998374830568,0.08799273414021545,-0.28102704655947747,-0.16272568494780992,-0.011652726814594084,0.12654283237786748,0.08243154645386029,-0.11186012379809689,-0.119411395393128,-0.08932424547279899,0.023301977636475183,0.03636197619233324,0.11610968501731457,0.051923100875322675,0.022116546955655222,0.13716910228025375,0.12049815645815355,0.05699089207879415,-0.08751175986615724,0.06351905057031804,0.2302404490021598,0.0578216500207687,-0.159076126001731,0.044320156144118154,-0.10082184076327014,0.26768864277388904,0.1117854528326865,-0.08799541091485602,-0.20311347513369812,0.1085370768288132,0.011847898238395793,0.010099233114339431,0.1383376299533869,-0.27302849341956487,0.30035035171550467,1.0,-0.04155895459841559,-0.21491865514464803,0.19942824041264692,0.10213388902369422,0.02552261056896744,-0.18323461301110608,-0.16933012420105006,0.25586398579813596,0.26467743737049587,-0.14697899407505705,0.022947051193964875,0.08523753100253555,0.05333612121812148,0.19096927478760073,0.2127053596919806,-0.15788224493869202,0.14071834749261578,-0.16288810153923244,0.01247475280439495,0.24731045822158693,-0.045240962401073954,0.06597635157048409,0.06351005794790139,0.16157813806425098,0.07582828057525355,-0.0950914587398829,-0.011636682753717527,0.02180135456320751,0.24487892680685724,0.19715218508025822
STOCK_070,-0.06572848622994766,-0.22302383346559296,0.009145080853615786,0.02390443326919309,0.31244972566907775,0.09568555774049718,-0.13602504844298255,-0.03220210335563928,-0.024823914463597375,0.010185375060173054,0.205499208342547,-0.028855331148886075,-0.12460647222535177,0.07709149876822807,0.26330708594389796,0.14121571682894946,0.13448221855128134,-0.0035302937210519958,-0.16634834471459467,0.1577370762127126,-0.22287081157315683,-0.057377473864161026,0.08756602988194521,-0.08943254812074167,-0.13724785345197288,0.03222701062573045,-0.01697860616436902,-0.17424296193682434,-0.06294703390948925,-0.007851452377685735,-0.07219957743241581,-0.04981162491378736,0.1972394660491902,0.14883428760661058,0.04202400094228621,0.18805173120456287,-0.00667128628069785,-0.23800671266526396,-0.01642140010863908,0.16905193943507757,-0.09458332481666189,-0.016947918093443797,-0.23625938650480618,0.01817205044748402,-0.1853080189039706,0.04592565808497266,0.019208120120188073,-0.014850357315649146,-0.17981111688279947,-0.1481450137168061,0.16045136451900094,0.03707501876730802,0.30138672112042086,0.16029633590323908,0.06592863702269193,-0.18663698969870893,-0.247521941413283,0.021908238140834806,-0.023428160068489894,0.06409244427808555,0.07524468300591595,-0.16453587675288597,-0.09192059483725418,0.17968935744615067,0.11336538152933914,0.11266678662634161,0.06898850077309096,0.20995683216576333,0.051807764509652736,-0.04155895459841559,1.0,-0.14867150281931968,-0.054287792436819624,-0.04910181748986023,0.02058942153843829,0.07418982099158865,-0.11889433110747234,-0.018518056891100736,0.19956367259189042,0.2130598858751111,0.23518536010114607,0.1787903743091431,0.13996218157990747,0.19445909400214711,-0.009303090892301004,-0.23371495197166367,-0.08075773271018265,0.21024174123103168,0.023191636243213923,-0.15133491383455563,-0.08878930710320587,0.08690868333091363,-0.049698505131775976,0.07442394047187857,0.23551168192962482,0.25989239042467693,0.1512061403024868,-0.09500434917875111,0.04282210344143093,-0.06849848288761462
STOCK_071,0.40044497176509286,0.03977733762055083,0.09240516461524731,-0.06385388711475322,0.11321197348888402,0.12382145064485989,0.12817908493386557,-0.3664108492352026,0.05735457782745176,0.18963081517019972,-0.331855762706479,0.20721465525732494,0.10653393201138184,-0.2924490403407315,0.27901771037484496,-0.23705889067104705,-0.3038508178202268,-0.09310036416468255,-0.13727597968986635,0.23102630499829774,-0.14236160181363808,-0.17449096671719877,-0.1355108371251369,0.07710154602282465,-0.1294210174349624,0.08697399061844223,0.06646175813437814,-0.11203935037935622,-0.0106982726440309,-0.10954786042490278,0.1739634166594328,-0.17107727149921728,-0.26647763786336826,-0.26961404146016954,0.05334021089283286,-0.15125000702952232,0.2164750743010046,0.13043436216549487,0.15602849214932654,-0.1855777526778858,-0.289218343023038,-0.1458638526208983,0.1345723357241421,0.23955075286266617,-0.35174008198121814,0.10369698599073607,-0.05182374866152204,0.08634401962892538,0.026276759293569606,-0.2631048455408108,-0.1506212070194737,-0.2208645475475255,0.002872335009024755,-0.1913244408381701,-0.22053258449357607,-0.24800345437907134,0.4376811206844817,-0.2447180919869516,0.15458664697508148,0.04254854073497279,-0.031983398963691366,-0.33532430548452247,0.20236110048277914,-0.15125598156742182,-0.12512493516861836,0.2861857987984206,-0.30625521882270396,0.1376505747204961,-0.174761828522845,-0.21491865514464803,-0.14867150281931968,1.0,0.24282764226838383,-0.11193243855087982,0.09472044320028286,0.09707336758722965,0.10447876667962143,-0.08096396888860062,-0.18245004353653316,-0.12639729766719413,-0.024164420677709058,-0.17664380134167212,-0.04573388531385213,-0.5595242539945257,-0.1730239923130856,0.036624661831528814,-0.17709460181127212,-0.2483150420101573,-0.0047162899429241635,0.19561929763362565,-0.2889507350805946,0.12850808081958334,0.14889853843167114,0.14620950381188966,-0.27450635676102564,0.19078999717022038,0.012522671368098788,-0.31598445968455546,0.16415982369805732,-0.07233424434243942
